"URAU_CODE","year","pop","isol","prop_65p","popdens","ndvi","pm25","no2","imperv","tree","grass","water","woody","elevation","coast_dist","tmean","trange","prop_0004","prop_1014","prop_1519","prop_2024","prop_2529","prop_3034","prop_3539","prop_4044","prop_4549","prop_5054","prop_5559","prop_0509","prop_6064","prop_6569","prop_7074","prop_7579","prop_8084","prop_8599","lifexp_00","lifexp_05","lifexp_10","lifexp_15","lifexp_20","lifexp_25","lifexp_30","lifexp_35","lifexp_40","lifexp_45","lifexp_50","lifexp_55","lifexp_60","lifexp_65","lifexp_70","lifexp_75","lifexp_80","lifexp_85","gdp","educ","unempl","depriv","bedrates","deathrate_tot","deathrate_0004","deathrate_1014","deathrate_1519","deathrate_2024","deathrate_2529","deathrate_3034","deathrate_3539","deathrate_4044","deathrate_4549","deathrate_0509","deathrate_5054","deathrate_5559","deathrate_6064","deathrate_6569","deathrate_7074","deathrate_7579","deathrate_8084","deathrate_8599","isol2"
"UK107C",2015,150546,27,0.166859298818966,NA,0.62246255017,10.7435569763184,5.78690719604492,6.12823581695557,14.688533782959,0.310455441474915,0.00834632012993097,28.6018142700195,118,69.748828297337,10.3018356164384,26.59,6.7,5.8,5.8,5.6,6.3,6.8,6.9,7.3,7.6,7.2,6,6.5,5,5,3.7,3.1,2.5,2.4,82.3,77.6,72.6,67.6,62.7,57.8,52.9,48,43.2,38.4,33.7,29,24.6,20.4,16.3,12.7,9.3,6.7,46264.7958,43.6,3.4,6.1,261.06,0.00835976928933769,0.0005425305173416,2.94976549364326e-05,0.000237328863639735,0.000325763216679077,0.000247025402445551,0.000331480442653883,0.000695332580056372,0.00101722180166541,0.00155022854472295,3.97193168277506e-05,0.00232304726323478,0.00412804171494786,0.0060341240116521,0.010309099729711,0.0182994498358953,0.030563567783448,0.0586706927425301,0.153411714559727,NA
"UK107C",2016,152021,27,0.168016260911321,NA,0.64507310646,11.2217855453491,11.4803504943848,NA,NA,NA,NA,NA,118,69.748828297337,10.1965027322404,23.72,6.6,5.9,5.7,5.5,6.3,6.7,7,7.2,7.4,7.3,6.1,6.7,5,5,3.8,3,2.5,2.5,82.6,77.9,72.9,68,63,58.2,53.3,48.4,43.5,38.8,34.1,29.5,25.1,20.8,16.8,13.1,9.8,7,41343.8701,44.9,3.5,5.2,257.48,0.00796955324893174,0.000584901736508267,4.3663037783082e-05,0.000148949163650446,0.000434971726837756,0.000312050579328684,0.00040928566860651,0.000571908348645064,0.000845288410024406,0.00150914704391503,1.27960690475886e-05,0.00238454255356454,0.00414815231452838,0.00624860522204865,0.0100184187423614,0.0173744302540728,0.0291281188673956,0.0524703178858675,0.144422173071606,NA
"UK107C",2017,152881,NA,0.169327777814117,681.333969970806,0.68016545556,10.9982595443726,12.3924427032471,NA,NA,NA,NA,NA,118,69.748828297337,10.5032876712329,25.08,6.5,6,5.6,5.4,6.2,6.6,7.1,7,7.3,7.4,6.2,6.8,5,4.8,4.1,3,2.5,2.5,82.5,77.8,72.9,67.9,62.9,58,53.1,48.2,43.4,38.6,33.9,29.3,24.9,20.7,16.6,12.9,9.6,6.9,41385.8206,45.1,3.5,4.1,253.7,0.00838244302399177,0.000723056293219047,0.000141825866201478,0.0001206399951744,0.000171850833476542,0.000312512738290963,0.000411052165088826,0.00054937836643537,0.00102684288095871,0.00172805715346075,7.48745850700077e-05,0.0024009049564836,0.00398841719936622,0.00615840218068012,0.0107422048109478,0.0172817319346345,0.0303004462636082,0.0567989792047453,0.149485229796111,NA
"UK107C",2018,153798,NA,0.170743442697564,721.170607396257,0.63182531252,10.9732599258423,7.48514080047607,NA,NA,NA,NA,NA,118,69.748828297337,10.8377808219178,28.06,6.4,6.2,5.5,5.3,6.2,6.6,7.2,6.9,7.2,7.3,6.4,6.8,5.1,4.6,4.3,3,2.5,2.6,82.3,77.6,72.6,67.7,62.8,57.9,53,48.1,43.3,38.5,33.9,29.3,24.9,20.6,16.7,12.9,9.7,7,NA,46.4,2.4,4.6,NA,0.0083911082691078,0.000606924213637323,8.2026603961885e-05,0.00035475213622482,0.000349833828931258,0.000299209814081902,0.000521369803786925,0.000747497634870765,0.00109489051094891,0.00165603461345586,2.4585428216696e-05,0.00259910526376318,0.00390149711685976,0.00631121139288108,0.0105811342975967,0.0159248114424167,0.030983863738234,0.0556366475440443,0.147244716571203,NA
"UK107C",2019,NA,NA,NA,721.170607192722,0.66411830244,10.5310611724854,6.49791479110718,NA,NA,NA,NA,NA,118,69.748828297337,10.4258630136986,27.9,6.3,6.3,5.4,5.1,6.1,6.6,7.2,6.9,7.1,7.3,6.5,6.8,5.3,4.5,4.4,3.1,2.5,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.3,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UK107C",2020,NA,NA,NA,725.766141965339,0.6449892829,9.87131309509277,NA,NA,NA,NA,NA,NA,118,69.748828297337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UK108C",2000,NA,NA,NA,NA,0.6829764725,12.3663721084595,NA,NA,NA,NA,NA,NA,146,29.0962845060824,8.64614754098361,25.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,72.6,67.7,62.7,57.8,53,48.2,43.4,38.6,34,29.4,25.1,20.9,17.1,13.5,10.5,8,5.7,20831.307,26.3,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UK108C",2001,137478,NA,0.133155850390608,NA,0.60928015824,12.6309862136841,NA,NA,NA,NA,NA,NA,146,29.0962845060824,8.37035616438356,22.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.2,72.8,67.9,62.9,58,53.2,48.4,43.6,38.9,34.2,29.7,25.4,21.2,17.2,13.7,10.5,7.8,5.7,20974.2306,24.3,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UK108C",2002,NA,NA,NA,NA,0.65127485006,13.0378637313843,NA,NA,NA,NA,NA,NA,146,29.0962845060824,9.09934246575343,21.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.3,72.8,67.8,62.9,58,53.2,48.4,43.6,38.8,34.2,29.7,25.3,21.1,17.1,13.5,10.4,7.8,5.6,21841.4661,24.4,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UK108C",2003,NA,NA,NA,NA,0.63520238095,14.3378190994263,NA,NA,NA,NA,NA,NA,146,29.0962845060824,9.08531506849315,24.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.4,73.1,68.1,63.1,58.2,53.4,48.6,43.8,39.1,34.4,29.9,25.4,21.2,17.3,13.6,10.4,7.6,5.4,21195.3872,25.5,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UK108C",2004,140200,NA,0.12981455064194,NA,0.62221463635,11.6458377838135,NA,NA,NA,NA,NA,NA,146,29.0962845060824,9.05655737704918,21.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,73.5,68.5,63.6,58.7,53.9,49.1,44.3,39.6,34.9,30.3,25.9,21.7,17.7,14.1,10.8,8.1,5.9,22699.5339,28.6,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UK108C",2005,NA,NA,NA,NA,0.63492778674,12.0666999816895,13.5899724960327,NA,NA,NA,NA,NA,146,29.0962845060824,9.10646575342466,24.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.1,73.7,68.8,63.8,58.9,54.1,49.3,44.5,39.7,35,30.4,26,21.8,17.9,14.2,10.9,8.1,5.8,22843.1835,26.9,3.4,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UK108C",2006,NA,NA,NA,NA,0.65748935351,11.9118757247925,17.2086715698242,NA,NA,NA,NA,NA,146,29.0962845060824,9.38830136986301,23.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.5,74.1,69.2,64.2,59.3,54.5,49.6,44.9,40.1,35.4,30.9,26.5,22.3,18.3,14.6,11.3,8.5,6.2,23760.999,24.5,4.1,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UK108C",2007,NA,NA,NA,NA,0.65109287164,11.5595302581787,10.4802169799805,NA,NA,NA,NA,NA,146,29.0962845060824,9.14145205479452,19.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.6,74.1,69.2,64.2,59.3,54.5,49.7,44.9,40.2,35.5,30.9,26.5,22.3,18.3,14.5,11.2,8.3,6,24701.7243,28,4.8,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UK108C",2008,139400,NA,0.106169296987088,NA,0.67999401535,11.1146583557129,15.1084098815918,NA,NA,NA,NA,NA,146,29.0962845060824,8.57262295081967,22.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.6,74.1,69.2,64.2,59.3,54.4,49.6,44.8,40.1,35.5,31,26.6,22.4,18.4,14.7,11.3,8.4,6,21637.5132,27.9,4.5,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UK108C",2009,NA,NA,NA,NA,0.69566231084,11.2298278808594,17.3701305389404,NA,NA,NA,NA,NA,146,29.0962845060824,8.61616438356164,24.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.1,74.6,69.6,64.7,59.8,55,50.1,45.3,40.6,36,31.4,27,22.8,18.8,15,11.6,8.6,6.4,18789.4391,30.1,6.4,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UK108C",2010,146600,NA,0.128240109140518,NA,0.60663354042,12.5029363632202,14.1559057235718,NA,NA,NA,NA,NA,146,29.0962845060824,7.39731506849315,28.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.5,75,70.1,65.1,60.2,55.3,50.5,45.7,41,36.3,31.7,27.3,23.1,19.1,15.4,12,9,6.8,20281.3632,34.1,5.1,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UK108C",2011,147489,30,0.129236756639478,NA,0.65446468706,12.0766296386719,15.510103225708,NA,NA,NA,NA,NA,146,29.0962845060824,9.22654794520548,21.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.6,75.1,70.2,65.2,60.3,55.4,50.6,45.8,41.1,36.5,31.9,27.5,23.2,19.2,15.4,12.1,9.1,6.7,20360.1401,31.7,5.6,5.1,287.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.317190382188279
"UK108C",2012,147700,NA,0.132024373730535,NA,0.65455344222,10.8207921981812,20.2589683532715,NA,NA,NA,NA,NA,146,29.0962845060824,8.20896174863388,20.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.9,75.4,70.4,65.4,60.5,55.6,50.8,45.9,41.2,36.5,32,27.5,23.2,19.1,15.3,11.8,8.7,6.2,22392.8887,34.9,6.8,7.8,280.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UK108C",2013,147500,NA,0.135593220338983,NA,0.65441633698,12.3781509399414,11.5233316421509,NA,NA,NA,NA,NA,146,29.0962845060824,8.19438356164384,24.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.8,75.3,70.3,65.4,60.5,55.5,50.7,45.8,41.1,36.5,31.9,27.4,23.2,19.1,15.3,11.9,8.8,6.4,22475.6736,32.2,6.3,8.3,275.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UK108C",2014,147100,NA,0.138681169272604,NA,0.61268554684,12.3764352798462,8.13259792327881,NA,NA,NA,NA,NA,146,29.0962845060824,9.4594794520548,19.14,7.6,6.8,7,6.2,7,7.2,6.3,7,6.9,6.4,5.5,7.3,5,4.6,3.2,2.6,1.8,1.6,80.1,75.5,70.6,65.6,60.7,55.8,50.9,46.1,41.4,36.8,32.2,27.7,23.4,19.3,15.5,12,8.9,6.4,24725.1942,31.7,5.8,7.4,272.94,0.00836264324584409,0.00197044334975369,0,0.000194401244167963,0.000109637101195044,0.000480815463025291,0.00103891197582168,0.00161707632600259,0.00202253683906385,0.00235363342159459,9.23702198411232e-05,0.00488219061770325,0.0064221316536989,0.00978925900747791,0.0117297698589458,0.0275789473684211,0.0433986928104575,0.0694548170276326,0.169707254985151,NA
"UK108C",2015,146795,27,0.141053850607991,NA,0.70269859491,10.9196147918701,6.95105314254761,11.5145034790039,12.7049407958984,0.261862754821777,1.25844705104828,5.08191633224487,146,29.0962845060824,8.69745205479452,25.22,7.5,6.8,6.9,6.2,6.9,7.2,6.3,6.9,7,6.5,5.6,7.4,4.9,4.7,3.3,2.6,1.8,1.6,79.8,75.3,70.3,65.4,60.4,55.5,50.7,45.9,41.2,36.5,32,27.6,23.3,19.3,15.4,11.9,8.8,6.2,30115.0482,33.9,4.1,6.1,261.06,0.00856970592021028,0.000723131157913767,0.000296941502524003,0.000295275590551181,0.000438116100766703,0.000980776775205963,0.000565450947130336,0.00183446638610122,0.0022745253164557,0.00415981425945632,0.000183166956681015,0.00546103759714346,0.00629997576932396,0.0130835973006473,0.0141129032258065,0.02375,0.0429557657888008,0.0697849867974349,0.161045531197302,NA
"UK108C",2016,146948,28,0.142798813185617,NA,0.66698421053,10.8825759887695,4.3740701675415,NA,NA,NA,NA,NA,146,29.0962845060824,8.95385245901639,22.96,7.5,6.9,6.8,6.2,6.8,7.2,6.4,6.6,7,6.5,5.7,7.4,4.9,4.8,3.3,2.6,1.8,1.6,80,75.4,70.5,65.5,60.6,55.7,50.9,46.1,41.4,36.7,32.2,27.8,23.5,19.4,15.5,11.9,8.8,6.3,27505.9005,36.8,3.9,5.2,257.48,0.00910674263494721,0.00081551286698079,9.7799511002445e-05,0.00029940119760479,0.000108825769942322,0.00119272438127423,0.000470588235294118,0.000944782699979005,0.00214460784313726,0.00443202620676366,0.000181471735777153,0.00501987032001673,0.00581947743467934,0.0105306345733042,0.0147038031952495,0.0297872340425532,0.0441932168550874,0.0795497185741088,0.17965819091288,NA
"UK108C",2017,148617,NA,0.142655281697249,1075.25399056633,0.67664061733,10.1658048629761,5.61159563064575,NA,NA,NA,NA,NA,146,29.0962845060824,9.27479452054795,21.97,7.4,7,6.6,6.2,6.7,7.1,6.7,6.4,7,6.5,5.8,7.5,5,4.7,3.6,2.6,1.8,1.6,79.9,75.4,70.4,65.5,60.5,55.7,50.8,46,41.3,36.6,32.1,27.6,23.3,19.3,15.4,11.9,8.8,6.3,27262.2331,37.2,3.3,4.1,253.7,0.0085938288636899,0.00146439685154677,0.000191957001631635,0.000304971027752364,0.000762610306133566,0.00020096463022508,0.000946521533364884,0.00121334681496461,0.00200527704485488,0.00221772249541992,0.000268528464017186,0.00395998332638599,0.00545180373506554,0.00984889368591473,0.0146101547808477,0.0298902762012864,0.0413329888917592,0.0680397204854726,0.174822250104559,NA
"UK108C",2018,148857,NA,0.143883055549957,1084.60757545441,0.66385426307,10.3776998519897,7.04582548141479,NA,NA,NA,NA,NA,146,29.0962845060824,9.33572602739726,24.83,7.2,7.1,6.6,6.1,6.6,7,6.9,6.2,6.9,6.5,5.9,7.5,5,4.5,3.8,2.6,1.9,1.6,79.9,75.3,70.3,65.3,60.4,55.6,50.7,45.9,41.2,36.6,32.1,27.7,23.4,19.3,15.4,11.9,8.8,6.2,NA,37.8,4.2,4.6,NA,0.00849987895741991,0.000841514726507714,9.45894816496406e-05,0.000102522042239081,0.000877289176444786,0.000506431682366049,0.00105687932359723,0.00146986771190593,0.00119487290897241,0.00283120179634873,8.92379082634303e-05,0.00443390389771087,0.00690592097815012,0.0092741935483871,0.0128147817016838,0.0241027445460943,0.0426891615541922,0.0679190751445087,0.177236455270895,NA
"UK108C",2019,NA,NA,NA,1084.60757537534,0.68642707352,10.5759172439575,7.77487993240356,NA,NA,NA,NA,NA,146,29.0962845060824,9.06564383561644,24.39,7,7.2,6.6,6.1,6.5,6.9,7,6.1,6.7,6.6,6.1,7.4,5.1,4.4,4,2.6,1.9,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.9,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UK108C",2020,NA,NA,NA,1086.18268119012,0.67668217679,9.51163959503174,NA,NA,NA,NA,NA,NA,146,29.0962845060824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UK109C",2000,NA,NA,NA,NA,0.70708275771,17.006950378418,NA,NA,NA,NA,NA,NA,26,5.65519441482585,10.1671038251366,22.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,73.5,68.5,63.6,58.7,53.9,49.1,44.3,39.5,34.8,30.2,25.8,21.5,17.6,14,10.9,8.2,6,30751.8372,32.3,4.8,NA,501.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UK109C",2001,136994,NA,0.16129173540447,NA,0.61126133258,18.189416885376,NA,NA,NA,NA,NA,NA,26,5.65519441482585,9.86682191780822,23.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.1,73.7,68.7,63.8,58.9,54.1,49.2,44.4,39.7,34.9,30.3,25.8,21.5,17.6,13.9,10.7,8.2,6,31197.5191,30,4.5,NA,495.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UK109C",2002,NA,NA,NA,NA,0.70118092452,17.0748863220215,NA,NA,NA,NA,NA,NA,26,5.65519441482585,10.5898356164384,21.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.4,73.8,68.8,63.9,59,54.1,49.2,44.5,39.7,35,30.4,26,21.7,17.7,14,10.8,8.2,5.8,31493.4564,31.3,5.7,NA,487.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UK109C",2003,NA,NA,NA,NA,0.61745366442,19.5120182037354,NA,NA,NA,NA,NA,NA,26,5.65519441482585,10.5901095890411,26.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.4,73.8,68.9,63.9,59,54.2,49.4,44.6,39.8,35.1,30.4,26.1,21.8,17.8,14.2,10.9,8.2,5.8,30555.6472,32.6,3.1,NA,483.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UK109C",2004,139500,NA,0.161290322580645,NA,0.68809335115,16.6008586883545,NA,NA,NA,NA,NA,NA,26,5.65519441482585,10.4491803278689,21.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,74.5,69.5,64.6,59.7,54.8,50,45.2,40.5,35.7,31.2,26.8,22.5,18.4,14.7,11.3,8.6,6.4,32471.4909,32.5,3,NA,474.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UK109C",2005,NA,NA,NA,NA,0.68780223159,16.4925327301025,6.36054992675781,NA,NA,NA,NA,NA,26,5.65519441482585,10.4796438356164,22.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.4,74.8,69.8,64.9,60,55.1,50.2,45.4,40.6,35.9,31.3,26.9,22.6,18.5,14.8,11.4,8.6,6.3,33035.2078,31.8,2.7,5.3,464.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UK109C",2006,NA,NA,NA,NA,0.68171914914,16.6934280395508,6.3559422492981,NA,NA,NA,NA,NA,26,5.65519441482585,10.8416164383562,24.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.9,75.2,70.2,65.3,60.4,55.5,50.6,45.8,41,36.3,31.7,27.3,23,18.9,15.2,11.9,9,6.7,34800.174,32.7,4.2,4.5,454.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UK109C",2007,NA,NA,NA,NA,0.69459858487,18.0814933776855,5.63586521148682,NA,NA,NA,NA,NA,26,5.65519441482585,10.6018356164384,20.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.6,75.1,70.1,65.1,60.2,55.3,50.5,45.7,41,36.3,31.7,27.3,23,18.9,15.1,11.7,8.9,6.5,35560.7175,33,4,4.2,444.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UK109C",2008,139700,NA,0.134574087329993,NA,0.65590736503,17.1284370422363,10.1867094039917,NA,NA,NA,NA,NA,26,5.65519441482585,9.90789617486339,21.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.1,75.5,70.5,65.6,60.7,55.8,50.9,46,41.2,36.5,31.9,27.4,23.1,19.1,15.3,11.9,9,6.7,29793.2784,34.3,4.7,4.5,433.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UK109C",2009,NA,NA,NA,NA,0.6622887804,17.2975673675537,5.60695648193359,NA,NA,NA,NA,NA,26,5.65519441482585,9.89835616438356,24.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.7,76.1,71.1,66.1,61.1,56.3,51.4,46.6,41.8,37.1,32.4,28,23.6,19.5,15.7,12.3,9.2,6.9,25838.1466,36.5,6,3.3,421.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UK109C",2010,144300,NA,0.162162162162162,NA,0.66256998628,18.3166255950928,8.00846481323242,NA,NA,NA,NA,NA,26,5.65519441482585,8.85298630136986,29.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.6,76,71,66.1,61.2,56.3,51.5,46.6,41.9,37.1,32.5,28,23.7,19.6,15.8,12.3,9.4,6.9,26913.5136,38.4,6.7,4.8,398.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UK109C",2011,145736,31,0.162972772684855,NA,0.70687236615,18.163911819458,5.60027074813843,NA,NA,NA,NA,NA,26,5.65519441482585,10.8292328767123,20.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.4,76.7,71.7,66.7,61.8,56.9,52,47.1,42.4,37.7,33.1,28.6,24.3,20.1,16.2,12.7,9.6,7.2,27404.2898,37.5,5,5.1,385.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.305686654586827
"UK109C",2012,145900,31,0.165867032213845,NA,0.69482133964,15.2532949447632,5.90107488632202,NA,NA,NA,NA,NA,26,5.65519441482585,9.71,23.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,76.4,71.4,66.4,61.5,56.6,51.7,46.9,42.1,37.4,32.8,28.2,23.9,19.8,15.9,12.4,9.2,6.8,29973.9752,38.7,5.8,7.8,374.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UK109C",2013,146300,31,0.169514695830485,NA,0.6876461699,17.4224452972412,6.49246788024902,NA,NA,NA,NA,NA,26,5.65519441482585,9.76558904109589,25.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.9,76.3,71.3,66.4,61.4,56.5,51.6,46.8,42,37.3,32.7,28.2,23.8,19.7,15.8,12.2,9.1,6.5,28773.4784,40.4,6.5,8.3,364.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UK109C",2014,146700,32,0.172460804362645,NA,0.72008880554,17.0754013061523,4.24110794067383,NA,NA,NA,NA,NA,26,5.65519441482585,10.9359726027397,22.31,5.9,5.8,6.4,6.2,5.8,5.7,5.4,6.6,7.7,7.2,6.1,5.9,6,6,4.5,3.7,2.6,2.5,81.4,76.7,71.8,66.8,61.8,56.9,52,47.2,42.3,37.6,33,28.5,24.2,20,16.1,12.6,9.5,6.9,30620.4192,43.2,5.5,7.4,357.82,0.00949734675970417,0.000707463742483198,0,6.57375755982119e-05,0.000135556459265284,0.000504395446029687,0.000293728888236158,0.000309549605324253,0.00151390903929856,0.00178349456844836,0,0.00276657060518732,0.00531697341513292,0.0066001966016009,0.0107994389901823,0.0197992448660098,0.0365645289896344,0.0625987986089156,0.145978152929494,NA
